Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Y
14.731709594365086,19.123946069395632,15.43301071302705,10.94708896131113,14.207621394781368,13.767564084331328,21.23616968545436,13.534031475147344,10.99432422069774,8.236921516691652,15.650108836716473,12.972753026518479,6.213076011663194,13.874343718697286,18.652694215013906,12.098444946594638,5.084024094160905,19.486217937378274,17.161082084972747,14.15730895148861,1.0
20.775595531498354,10.940417124458602,13.284170442852723,18.27383281905911,15.96660150114156,8.695151319624628,8.675272813685476,16.845431777303766,12.02768322603106,8.508548970829812,9.71548216216209,10.650768339323488,11.048366828418517,9.719649265691007,19.251805563635674,16.416349643177334,0.6656200596568755,14.473430841918274,14.937946029077949,12.634404351852615,1.0
16.745365279513656,15.02279183585495,12.138607450175494,19.204144534778866,17.328397694115814,11.527384168922028,17.52813060529133,8.747137709465955,18.34079516958493,5.733629903652302,14.743986251622147,7.452373874310452,11.329380644972156,7.404599862635683,19.21720011706869,16.953025541148435,10.943383445529681,10.880071330879392,18.12626755440563,14.723266833128946,1.0
17.324055622827867,18.728965020215803,12.762590964209803,23.390014519001255,17.737375265561397,10.834798446660542,15.759704350099561,7.2422232797831025,14.798367820137537,14.340487340625995,10.835303618874764,7.873425879437728,7.567974797969979,7.662517092341185,18.565123205177688,19.821250746666053,3.475442530013365,29.87753146022461,18.39362152551804,9.907846000608224,1.0
20.00838068770629,12.070950981526348,17.290344643285216,23.448657626018008,19.029320331622298,8.444099609978398,12.567752069526321,19.027960373012913,24.538475040728557,2.8138648862774875,11.91887272254574,10.0127629043391,10.46768054919354,1.3385828267118551,14.30690687343337,13.30533305487943,17.603664814737503,-2.1140967995846474,14.121075213386327,12.76600866899881,1.0
25.398233173138287,10.437238776008929,20.316727301716877,28.70177032796128,20.773665632381046,4.366462887999706,10.502320694400558,11.456641080476903,25.614539741333473,0.34633009489967037,14.735947809655421,15.566505365869704,9.09208041546403,12.12845851943579,14.91686355543621,10.512397026551795,9.435189773561394,27.494812625250212,11.664526809299087,13.831074345405487,1.0
18.03817538059921,12.608022694772044,9.309172845392675,24.231106071456225,17.303127680454875,4.962647407442715,10.762710011006266,13.899245774857034,6.321987962482465,9.480537323442157,-1.4342293690342238,15.148352241853889,9.766729925563823,14.052105776668665,22.440415806502212,17.88413145474728,6.507721148972617,19.459889115402273,13.734260373784164,14.164552603407248,1.0
18.862567052435338,15.088520484645038,22.531869427584663,19.46209878258017,15.25462888955656,15.581536729512846,12.400556461368623,14.857948823394434,9.41466790138556,10.277851129290337,11.363859236665936,7.961069114882521,5.709447317491379,12.39264766793093,18.21060378568984,11.947165383044418,8.13278532647821,13.491721618052093,16.51286204076684,11.292045768387558,1.0
13.136924756912364,24.565254663109613,11.228593087572404,13.609530571787941,12.286606920735379,13.600281366101354,15.999389612515845,13.531618296171697,8.822891276582759,8.646351515192343,2.7923841575568638,10.687630764118044,12.816846136269692,13.056766376269554,25.40118540794137,11.504591536905627,19.186683860831042,18.31262163447442,15.830809313072018,7.441769539455649,1.0
13.470387212044123,27.87327779481266,8.800159777214477,9.856788035022841,13.6073376213036,6.331347935520517,16.48366383445629,15.746683746834751,12.95042431389623,14.467934896739726,9.558321174712836,13.613535979385267,11.304881739722205,12.175416435683637,21.134539803895645,19.135731774048406,17.514706449705084,29.55516600316201,19.445361356548805,10.692822945370336,1.0
15.16235107537369,11.828386324715048,4.556010542759855,26.552633215761006,20.417549385373512,12.138561594681923,10.169376745276542,13.756182630550017,7.76238090653663,10.470454507993637,16.732308825503743,10.929837886483503,10.488626968110527,12.565848994494779,15.677135689528466,15.312609851333505,5.737954974689421,20.63396040635643,17.26610620046467,10.23734213877696,1.0
20.955561060123102,19.72688544312913,14.155304409485701,14.673154197531405,21.696152105072827,15.226450469686316,13.790516227559998,10.625007040940341,15.800630448448315,12.212132588258761,14.142092474740034,12.49788986098231,15.034937165721523,2.5719490334973036,12.577667822752515,15.796577129996304,2.550961800972323,15.275109588013876,14.156198364730752,11.353257799595376,1.0
18.149584511291305,13.843622080174029,18.767199141003307,22.99820052768515,22.910564531920386,8.8306321432882,7.8330203151425986,4.481823793783744,13.960974716099168,21.83149125309586,19.029953611235435,15.112967881013184,6.093168571310568,9.566201961540044,18.44758624702182,7.270279184182529,8.932421779853833,13.295140861840485,21.218221570660837,10.231899451686548,1.0
25.37252841988886,21.70395149846563,15.932009215453425,14.654268888194194,19.025896303600486,0.10985864736325368,6.294490136200397,20.38227229413569,14.256827889890262,19.492880235309492,14.182071351239143,16.552841508249035,17.810247730463633,14.44921936297639,20.724279186101562,15.624712101255783,3.8695762593176495,13.690121546124974,11.750141228619277,13.859023983483329,1.0
15.157491986312086,13.376364965725262,22.301730150308213,24.96124192497671,17.341090755117435,9.947707724213101,12.530932377729048,15.78185285761908,20.610102048872037,8.898370423490482,15.444756630248449,13.218211651884252,8.707100600909467,12.357337536262872,20.905087615832272,10.337167416107478,19.949155813413455,25.072587603394975,22.174169995238746,9.30184317590951,1.0
24.070527199872167,20.384955090356744,5.9833104984909395,17.491560262802242,29.680434048519615,2.369018349433283,12.549091720731933,10.619572532652056,21.517098850873108,7.646241320280253,12.3737513416771,13.725168634460351,7.815561718346916,1.9504383593362338,10.229035197900352,5.882109357648291,-6.054304680725718,21.536420594539425,9.940929661272836,8.197377427218303,1.0
18.143337710429563,20.06406785900008,13.690361021517173,18.956050180353124,18.868900463505973,10.85783221677558,9.683754439284883,15.628717731318734,12.740651298372997,11.404783952911805,13.521460060458004,11.929045293708102,12.831263766247071,9.4510882818267,15.475210399294678,19.725182266665392,4.127933918067999,13.099140726961544,13.575352310974434,11.533481437281438,1.0
20.52499923923548,18.380575534127004,16.768271741838902,23.974671213166673,17.855232946716036,9.864291564757412,12.67815548731526,14.213009457029855,14.188574269713166,9.057639542764829,8.663435854654155,10.645631367175804,13.760101106555826,15.050947512687063,15.266351848891668,18.66792548632921,8.337205387062419,20.169347195486562,12.84230362297151,15.50914396937587,1.0
18.790780521382153,18.28974502190688,17.85594582572442,15.944576657024621,17.132953493791476,3.146437094230219,9.377065818179904,19.290436531023,14.180031452319971,15.329906762742267,9.617311349763622,17.3009370929275,13.016130567337783,15.364926196846405,23.898146497805076,9.645759758826351,15.818981288557172,20.74437773997247,18.67203353635344,11.819083576829016,1.0
18.419751920937713,18.21930307208005,12.06809791865311,13.367660160540535,12.42653688243054,16.022175995079195,15.865542554694986,11.813951808729962,15.931762235507227,10.814209368809033,16.052427367168537,5.996074906060207,15.761044661340819,14.556757509147793,12.795136580681408,21.27631498158987,9.281623395503901,16.328509464065597,17.127964553830758,14.721318636257688,1.0
21.305466869753463,18.62616060419694,14.612188160369898,15.69105886631431,18.182734128194724,1.785720299811457,16.391401866623195,18.197867128173993,13.397792592340426,9.007856057661604,6.450415592144334,12.377933918969859,12.804239946489055,13.699358911665323,14.567507145792257,13.992054662842671,17.194692304933422,24.335916632984535,10.546447202351025,13.239564233491055,1.0
17.67912088538497,19.24067724262238,11.622715240322131,11.708054389877145,13.653432089602244,9.854391323257797,21.240775616434533,4.308657506805567,14.069510250584049,5.218263364587238,-0.38959634517065034,10.369868323229603,14.392462748046974,3.1096244060947615,14.442532905741883,20.433573992832013,10.675063428424757,22.729571656062973,14.32960976993134,15.824848587103618,1.0
16.728854392937283,17.076647699687225,17.939941203775387,19.919006751890972,11.161455178274931,11.179015030407813,12.569780743076327,13.59968097293855,9.340108478431954,7.378602414092284,12.066936473976718,16.837746052510703,9.821742603002793,15.9051471668867,22.43250165520195,18.242559394602853,12.157935698972508,12.733218849241318,18.752394805703062,15.768989355764413,1.0
21.291859976952438,16.46923704093293,6.399661624840407,21.887290971176355,14.433731940171166,10.894875574108408,17.24287523461738,8.31315290057351,4.221087924699795,5.337746513888467,-4.423360567007599,6.982921180362926,9.098960528031075,10.277413052541759,17.221548212842105,19.786786368745766,2.377426502877336,21.658054402688002,10.093213607333327,12.413031942174808,1.0
19.1378062035574,20.648841673707906,20.01726341527095,6.467852500986373,11.153308519859571,21.099533617789263,22.06204059649886,8.630381780071044,20.31890984237177,-1.0309901560457924,6.659425993930832,2.951746544509243,14.375367456949794,8.460422998952199,12.547303360890343,22.31263335044683,9.263745867861868,20.82288334106272,14.94413193494294,18.004483391760942,1.0
19.959797322306333,19.496239819306535,15.664084143858208,18.32760108046567,12.631277298778233,8.455124853401422,12.483435657425108,13.008139325905496,14.824042325292417,15.80558466872111,15.964378038986252,14.530138975783178,15.839687028153248,13.59116817088852,17.57284874238038,8.301231729335154,18.076340326861185,16.628331510062,15.715952998992243,10.030944996775329,1.0
22.17186589723735,17.89849016421751,9.903541735217953,18.284386732707837,17.183023021684527,13.16981796825665,14.416415001611126,11.079115473528102,14.314300401083106,11.913618379905703,18.251431376033764,17.968261008416,12.976103213939039,12.563274989560767,16.110610161365557,15.965310242971942,8.749542173420844,20.530761564580548,12.152101401132029,15.793885809641452,1.0
18.49210820624516,23.292566879702758,7.673360149071372,4.000581668472085,14.733557302151553,8.059764133093367,16.515024170385267,5.341954735273116,13.35939162110582,19.26319397646195,21.533086614130276,16.489468392526014,13.97286040773513,14.939816334085858,18.418950529484796,20.84256251409829,17.456420077706465,24.701120726569666,16.792341873221357,12.543568891171336,1.0
19.799992690578165,14.368422663215501,15.719229280761393,23.16525817011772,20.047842171678962,9.468067543455078,15.314935787821371,11.641010749434813,15.570179870798263,10.404055680607492,4.61669039195231,10.104102766320173,12.916474557576455,13.933245145432505,17.83614097113911,15.362914428976381,9.726283924259873,22.31202602759204,12.499451841773569,12.545468219696023,1.0
16.518918151951745,8.602272587548045,18.504008729446728,22.41726269178075,16.020167200196823,13.537677812747166,12.071919090850802,15.659698168052044,11.21708837868622,8.425657535052942,5.520027104624904,12.9813260600832,6.904289555257121,19.342440530584,19.129263934090428,12.969070011809205,2.846334873916482,14.204504029905522,19.29305364923526,11.452993346093473,1.0
24.733225613458572,13.447509322492238,14.54010493052225,24.5949148604705,20.80007234581405,11.574235003113552,14.615578474755292,13.283426901976668,17.79374120922682,11.842497433887132,14.652264129226523,10.909599687951594,6.41644355510108,5.59789559457948,14.435447797581233,16.14997936366385,7.534929629102493,18.557603801970114,8.196327377371261,14.253936706036153,1.0
19.486501074150237,18.831897022857756,10.881978357204387,18.60501972926094,22.496687277740502,6.094996619531234,12.99399824179468,11.73822627988832,17.937287116171547,11.73673680108752,12.654098333567122,13.593795072418859,0.5892057954616607,2.9278933334728308,16.202915932081755,3.739563584576466,18.37466866609459,23.575544002935786,13.473618394833569,9.928555351647251,1.0
17.238990583639172,18.031390712927614,7.817377726985686,21.387325120247716,20.676250127144776,15.348299468214615,18.522166017856204,6.652528990340334,21.863055593997288,15.268484487331161,7.138484212517337,13.211172833693192,9.674110221374415,2.341050258440954,12.61119034933624,8.191428092500056,7.150403854244434,24.287918087302792,13.65732874855195,9.572933463361533,1.0
19.203275288278533,14.99352781082143,11.512298127974832,16.908895803490534,24.80502904062257,10.810404008485204,12.622012064489278,11.905338163437586,16.03910318746652,14.83312682855619,17.290637674582715,6.268397321663988,18.075173932625663,1.3461929280640827,14.094561343176036,17.476304696960376,2.6643840181627105,21.042039121413215,17.918321737729773,10.049818737414002,1.0
18.83633194234757,25.30667551789967,9.550040949062348,4.8496519615673765,9.745830665213505,13.812730073976066,21.619624930211444,13.61874045773026,15.001355822731052,13.650580722574515,13.458165910364697,11.144611042732452,14.58413477541496,5.932823820425595,21.843076917436765,20.536617373171534,17.096067490382772,20.651854210330345,13.284928351931551,13.490769606156734,1.0
19.054547795807224,13.810809703642327,13.530936500897718,25.34272743205647,16.56666553420671,21.315142330087916,24.19556920387784,5.178705714631587,17.758493224932273,-1.9565093804755644,5.079497297458858,2.4187593169310677,11.037762500931924,7.23349629073478,11.703911630555107,14.733231308401445,-5.515898446533113,13.921394434363332,13.033218111463622,16.434989604700622,1.0
18.89299993347356,20.61240638972743,11.360253223383182,16.409745905250762,10.084137754481908,12.572460845533667,20.84839072485017,15.903975694953287,14.980776651402197,4.625490454299927,10.298593789757948,8.39670425630046,12.23409445711937,10.172697902771445,21.42947873916877,17.7501300144636,11.629799578076982,16.789555220499064,10.729573237481713,18.330437716452423,1.0
20.07121458888504,19.50223072569388,12.083341817766803,19.401100713429916,22.491487729404174,0.5064666959748827,9.94353018095367,15.08941424721867,18.894282829193774,10.543134621012223,17.76367498975496,14.357209554135139,13.223588128060845,12.730588553059608,22.318163296236442,9.06716898033407,15.287090536275999,18.34875904110746,17.0542588997853,10.854532704829268,1.0
19.94331248623517,16.826083716034013,8.964128073182618,18.695766557776185,23.787073676142537,19.552193653261728,15.461764233621775,1.7464318537893604,16.820325932492835,10.000249330744012,10.530949860657593,9.727862175390218,10.372169109836182,14.774694151977453,14.10425528681072,16.286481574282572,1.8289235283325738,18.896049798589843,16.256587055234704,12.72928533658717,1.0
16.553698516003337,19.419957944913634,15.188543156468443,24.994586542894343,15.695976993764878,14.487906413127764,15.533488917122916,3.0579928477987117,7.152420340574934,19.455294715602236,12.776838882232564,15.035840931018587,12.547525820289163,11.510737350352924,15.185522954031859,21.651763611112806,3.8532069229441417,25.00626641240185,17.819197606218136,13.996456572639747,1.0
16.577848184536116,16.195758604671084,11.710585302868758,23.12659445954732,18.29528193831161,7.732431887076849,10.733794129425156,12.600721390161942,5.236295296316769,14.700046721675465,0.6634717682223492,9.746327277047799,12.685666451754575,11.643215764120626,16.242333260234233,21.71559049629576,4.136729193813594,22.431328704376195,12.065216842719055,12.968093880593063,1.0
18.51600534884081,17.139297882693104,14.20489724153782,16.793121924224707,15.42736101669771,6.659013379865186,7.4557210930002045,22.215733239783056,20.273152687514106,12.258768136120889,13.742861145231505,16.640437689901766,12.532050462307955,6.702835081531142,19.52802307984122,11.276844031253905,17.374679491755415,6.334944517722983,16.920347229994498,11.513846182590136,1.0
22.696196155414857,20.62900479142931,0.538206594378611,18.65411255954558,27.83854150039422,3.679409654914246,7.176867131620762,13.20078003870432,18.797467724516302,22.182640582347624,18.82293782008457,13.60480868652746,12.865169081505343,5.565990347887915,13.299587604578882,14.204811549323676,9.864939440990792,24.284929208335743,13.574890630816766,11.987176435089273,1.0
21.53363802114933,18.022814288371794,8.314403616624173,16.429736678984412,18.376978259601884,9.067678548215099,7.5746114447834545,16.691595526129298,12.53411252737429,8.765249796091872,13.978012264438092,13.797660499102102,10.696561007275463,10.666577637879874,19.858674678371447,8.568335887053241,0.5447262209009711,14.06908082346483,15.649936580234764,10.729332196485617,1.0
23.2802930280931,19.35590642875372,11.172237921563113,12.85339536301002,14.39413105805319,7.862218840096124,13.975217128141953,19.37325529990522,12.354652405245485,12.520756431298736,11.034252419471823,8.759587838942766,16.774742145643735,13.12945404457817,19.209750468830926,17.853011716075734,4.50873637290767,21.486266999274164,6.515759409187352,12.270334367585658,1.0
21.462640308431535,17.038474559772414,13.521046185458665,17.127560958259032,23.796388609235855,3.1573049469832233,5.205911414121481,21.405367674780827,17.893149645307417,6.918680200341675,5.970987927175628,19.167725523925096,12.720070033013945,11.893837243906983,13.887663629007383,18.306745253673704,16.82844824374578,20.81442068310257,16.331358243953115,9.543793837248543,1.0
15.538098441641484,21.089318777774192,16.610673770185684,3.4236395624514753,7.589600652507597,6.371879796098339,16.323307205084724,18.58994711214594,16.964080320338034,12.988500137941267,13.33167276337296,9.08399333190199,14.887497701830421,4.891549280754303,18.141242834278877,14.67589044719506,14.195895780370087,19.74260583315515,16.16931940516816,10.5801563626317,1.0
20.973950962750614,18.061718303043893,11.043070994878875,26.23373344348837,14.788061387880301,2.3514843499419067,17.168105487452003,17.148474453879196,22.755611733320173,5.183922746964532,6.7490156061018665,17.74183366654026,9.940591759394318,8.374836906496295,18.362494213952342,10.345976573551352,3.4417491011162182,15.703917087918915,12.55227542209199,12.77014729109934,1.0
16.260387339610773,13.542235170291864,19.27695777564145,22.21977641685398,14.919754619950346,18.620576461635565,9.621350588251648,13.422581214041998,17.501841350740243,12.744335999389872,19.061461547289028,12.334329368490637,13.498422549863719,19.510432451713285,14.446493685573024,18.878677474625604,5.980065225247233,11.580542262517941,19.81534536287031,12.813831530062433,1.0
12.288889623915747,21.208667432641906,9.359577626171944,5.984132154836823,11.89907475144151,16.065573075450747,16.870567791557093,7.668243450115848,3.4511316197687147,15.834455584866326,13.383716320408887,3.60110722594713,17.367782191981473,12.910191559045233,19.792757621460474,21.468833007941342,20.965097842412696,17.15318082359277,16.291844847954422,12.788636214573103,1.0
19.189769255053417,22.84897513524169,15.80697430209171,12.270439159358578,13.468211936948169,10.507361485954213,13.704433922489633,9.155648290973264,10.986430060548331,8.773743220470134,13.754268560592045,5.55394463866655,16.63992915336697,14.428574212240285,23.669911431521992,23.507568350109157,18.06683647021076,19.47584911082482,18.32316025974353,15.254928152895603,1.0
22.817055016638584,14.508902663892847,3.6032254104371475,22.831222338395133,22.028681044906794,10.070894220482849,12.425310126576894,14.25914144705712,12.733879106018785,9.859649829710403,9.332905086135625,14.767848558840884,10.203578826318966,6.820803273492021,16.24122568577102,13.63081369479783,-1.2544358234724786,11.900246181835413,12.380292034305599,10.640365680854753,1.0
17.379391349731314,24.229277452520797,12.015916217760878,7.90869866971051,11.949005676759917,12.946308023014637,13.874034580851474,9.77113497515547,15.57293961162354,20.48419536629681,16.92616326511576,8.773998190609507,13.249567565428714,6.789380895167697,20.95923661326698,12.400511999629675,19.539297061930785,15.808520843455366,15.712042168193788,13.353510206278369,1.0
20.164392021294926,13.427343428400697,11.884296315296831,25.65724335247453,17.80237337037276,8.789281130139033,10.905811883542405,16.386396874458956,16.448218023494405,11.992249722501828,11.248135255913548,15.039202107428075,10.880856639663328,16.590407262631718,15.440443156020741,12.89681123426526,1.399855176316935,19.36134777746287,14.243496498514034,11.953671309670431,1.0
18.034285248272298,19.97982216058984,10.866384750555163,14.88215322361482,23.021436296415857,7.444184762687335,16.2772692378894,6.331177225997705,12.989673269180951,9.433482126615946,17.042631692006868,13.145577107398209,11.648766613122413,16.55153072363575,18.068177510789507,18.385173722450087,3.9495839250919893,21.403791881206356,11.842571150473423,12.230971167756646,1.0
11.789098986000088,14.304680088606515,12.778689466180381,28.307537376934395,18.021425920348737,9.706810150254489,16.561599705109682,7.469582818951181,9.487304678849883,12.356705474992316,11.616296751758965,9.457952983519212,13.4708429275464,18.781375691030323,20.0434267028299,20.561517909010085,3.0797237200595635,16.65634772904344,16.47236220168253,14.74511915644947,1.0
18.534147329448803,18.39298899576956,17.231309887912957,11.601553921420834,16.151063287075594,13.796998009885717,18.51472360253433,10.821528030713642,9.997316245928575,17.989508702592417,14.320721548398357,5.284007371207006,10.819537031895724,10.496121287688727,19.825792364246766,22.57496941582457,7.982175699583913,19.160766365247703,14.361072761931254,17.368739467069986,1.0
18.382959934723736,13.259565308531506,15.691899778612319,19.44065404933803,11.932427009699524,7.846511076164404,16.181154719611225,16.178995052803046,20.168158291054223,8.453258304221647,12.691792286395714,13.108381807176364,9.483268623535,12.03714039167523,16.887839662614656,11.974135332627664,15.581395455218022,12.1850311619703,15.131290228718424,11.901788995419388,1.0
20.579088589149958,15.990227387702399,18.420153205483437,17.905207785219144,20.72861985898009,12.710243986808166,13.046436811920385,8.235372068929623,0.7934545165545455,8.550914957195618,8.3487723401915,13.158212207791998,9.571759207511965,15.204194563761668,14.766494543230152,16.579868327929958,0.04448433319837264,23.199840520122788,14.535354854773447,11.996379799098834,1.0
18.25895473159929,19.062445869228586,12.219462108834536,9.191642557234724,14.235386100101094,12.453926044511553,13.097954502534074,13.090223517467487,18.773690334808734,19.292184833258894,12.43070225823948,12.19901642482925,12.640838057827203,12.608424620614697,17.409592391528783,7.885571741525176,10.215184036240931,23.215263053517837,15.159538330394767,11.923948592932774,1.0
15.036390513767367,25.41755940640252,4.957376318596399,17.868544385833868,17.657850508672865,9.361711772487364,12.909976479556494,13.36465806063052,12.622824933804583,22.934241395252386,3.4461574985749515,13.454553511934673,11.720191202948879,6.84362584539033,19.420535029953996,10.053346982601992,12.168145495187453,23.20359434063907,16.541092426795167,11.436978722623813,1.0
16.705097307308115,17.84959382323499,13.358369348176739,14.740755652892055,22.376126285890443,2.8357032217552796,9.139674793994038,18.761359075319536,18.464215910023086,2.5846269469308307,17.542940753541195,19.749254781770123,8.791176537308596,14.22633766339835,16.7626381147072,5.70801277145743,8.818040394050328,14.128320518579727,14.71428501028019,3.776673105811888,1.0
16.93745868524094,18.061808339273068,13.521638413859232,15.976245962494698,21.076161240679,8.452931505833606,12.011630995798399,10.863782820802022,17.390945851749663,21.114249274458576,9.853107197865775,12.811434104249697,4.629198787212346,16.956732776827728,19.490586754288564,11.190428147320517,4.225097925611818,20.482787206369206,15.667523617462914,10.578939800771995,1.0
17.112255566845654,14.985324403517877,21.08214910545297,16.990752793121306,21.20356112964292,19.516958117056262,14.832656434462825,10.1960882431357,13.171211687811136,17.018163013575485,18.861077443079672,11.421898053164709,8.19252131761497,18.9732506220053,17.336357819189633,11.344591533167389,5.972060682374118,24.996145252564176,17.124345113580716,17.400214701422776,1.0
18.31465180155737,20.719223994653444,21.94878942427967,14.842817870820632,9.139205708425017,11.974365446945296,16.37096326112154,16.401362946939074,25.300809695391443,11.696187185614818,24.598688882257058,20.077125737359673,11.605025086165133,16.607855865758825,18.08856539701635,5.115470391537954,11.315386449233126,28.17334734989963,18.6603205660786,10.235661526606235,1.0
19.06894122163574,23.048127537062815,2.3032716862663545,8.054385242836014,12.24286776615465,5.068232406878006,19.062555890780178,19.15030711805599,10.161751492837057,15.452852284917554,13.635917142890252,13.908847073322237,17.467017674226764,14.84541388934259,21.613192477505798,5.3094560577300065,5.316579859169068,10.43453275713196,15.327351448094895,9.633088828653516,1.0
25.280054417107426,11.034116305760566,16.005841615846148,17.104478848865696,24.475423414390235,2.1540997508427644,9.952199849739056,22.36478172038791,18.372804558822136,16.730810687377854,18.585192917149218,22.787626951961958,10.588835248901036,6.356452031738553,16.58873305968158,15.06362282562043,8.720699778459986,7.222465626308162,9.33038552410858,8.583301035084297,1.0
20.832506771208728,17.54945259697284,8.836884644831148,15.510382402125796,19.60133113552927,8.73818686675037,15.791944567326382,13.466892916713084,18.265272206111135,12.095748719818824,8.234293598638857,11.677148439316571,15.611436873495975,10.501565038942424,16.93169813387384,14.174165964192836,4.875440610255803,14.544371791707622,16.232021615503903,7.410880140267238,1.0
17.012436548231154,15.412331396859962,19.643235951537456,12.112466859955113,10.227240497868475,6.841516913087278,12.354275102039812,18.663340191150787,11.83274394188375,13.61795550474351,6.911118407865991,8.914020454197882,9.587722547085253,9.206429560647972,20.030744405780702,9.168465393672854,17.94515502088023,25.90322735908693,19.75265600648406,12.575049371160103,1.0
17.320273288177397,19.889096905969833,9.812544627512871,19.83992057248603,22.97317637732504,9.907062404218477,12.316106732039335,7.525670252645053,14.47954615320588,14.941323241826831,19.835898636671967,11.238620682097341,11.028655667683138,6.706451136340601,16.437189099856788,18.40655394456398,7.677683393484035,19.018224827658166,17.540779862737292,10.487900158691385,1.0
19.991246619796605,16.849633942189275,9.527659953937919,22.132837282728868,23.798642375446224,8.873201358198179,16.112174909546198,-0.4580689514944165,11.107777801104191,15.345433245409472,8.426630199446198,9.692105633535423,8.512389613758929,12.255860859565436,16.272035359030482,9.953709993087564,11.973536990504847,17.506602234007193,15.078053919673549,16.819303155209713,1.0
18.07489953961222,14.910715059139147,15.751316470219795,21.202919302630672,25.01750779751542,12.147283239904024,13.320590375360748,9.371118936645155,14.258541264117225,11.847742659088786,5.527035331042716,6.03020041504708,8.531950226421877,6.222556395310674,9.926785662257252,17.75221421620411,8.839778449220228,29.632980623549493,17.494621446212403,10.555995206379613,1.0
16.191163202212742,24.12097649889277,-0.4671316145981468,17.731432269259326,22.12491168197582,7.743049570392028,11.937884971110405,4.443278459802399,16.337497716567164,20.590273071103574,19.95854609373169,13.984279154426272,9.3767388395905,8.068713452222587,17.294231446726116,23.767232064279963,1.463353508148023,21.984600932043797,12.625102262229412,10.419683516794718,1.0
